from,to,value,timeStamp,blockNumber
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,1.0121389487287655,1500021859,4020416
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0x00e01a648ff41346cdeb873182383333d2184dd1,1.7450467731267112,1500476369,4044340
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,1.6477331975108809,1501500965,4099436
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,1.2882679958213301,1503317508,4185776
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,1.3419258403116379,1504259662,4226506
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,0.9997500430743071,1505399048,4273345
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,0.854230276992604,1506677859,4321512
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,0.7464007925188572,1508141165,4370396
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,1.2759507029830162,1509654235,4478359
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,0.9524854520945454,1510747694,4557154
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0x7916383f4cf051a09f35aad03b66f1629aea2b04,1.0031698114462007,1512142612,4656938
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0xe012765066411e69f32456cb4bb256f546526124,1.3403283567543152,1500476199,4044334
0xe012765066411e69f32456cb4bb256f546526124,0x00e01a648ff41346cdeb873182383333d2184dd1,1.3402129140616437,1500477308,4044391
0x1e1bb1388a1d12c058e0788278602c720fd9a37a,0x24a0393e5784a9b8f1931f3820d29a6cd8e95ced,0.0056738929826476,1500477926,4044425
0x773495dab19992ca5cb77b4b2979041a9e6a3a03,0x24a0393e5784a9b8f1931f3820d29a6cd8e95ced,2.072143022164951,1500478219,4044443
0x24a0393e5784a9b8f1931f3820d29a6cd8e95ced,0x00e01a648ff41346cdeb873182383333d2184dd1,2.072803737621796,1500478770,4044470
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,1.0042543553331693,1500334400,4036831
0x2ea8ff82fdadaf0ed596b3b850cd980bd61ea75f,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,0.7393430300222978,1500334522,4036836
0xdc83bdd2182d1865829577e3fa22a0553a444783,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,0.5848548992517825,1500334522,4036836
0xa3923e0616f631d4169188a00eb142e5da240378,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,0.3442309597348209,1500334522,4036836
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,1.9020785692612487,1500334522,4036836
0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,0x00e01a648ff41346cdeb873182383333d2184dd1,2.372990433143974,1500479920,4044522
0x1699333a4e46093e15a94b4a213b88eb8a963834,0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,1.1324094491174388,1464044882,1572652
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,1.1317647296081712,1464045612,1572702
0x1699333a4e46093e15a94b4a213b88eb8a963834,0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0.6071474625798227,1464261369,1587786
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,0.6059539688575679,1464261853,1587824
0x24f21c22f0e641e2371f04a7bb8d713f89f53550,0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0.07125531290184373,1487527318,3213400
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0xc73e0268f6f50131752c61bbb0703886d655285e,0.4054651081081644,1497314657,3863633
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0x37c7bb944e42c02aab4afbba0e116238a2d4c51f,1.1631508098056809,1497315302,3863660
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0x37c7bb944e42c02aab4afbba0e116238a2d4c51f,0.2595936452288682,1497491678,3874427
0x24f21c22f0e641e2371f04a7bb8d713f89f53550,0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,1.3862943611198906,1498925502,3958509
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0x37c7bb944e42c02aab4afbba0e116238a2d4c51f,0.914288729203482,1500481966,4044632
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,0x00e01a648ff41346cdeb873182383333d2184dd1,0.917936576728162,1500481997,4044635
0xec71850aea0f21b631794ae1534788b9e902e486,0x7fc08518679b825e62e306ccc27d373eecd2a107,1.791759469228055,1500531688,4047296
0xec71850aea0f21b631794ae1534788b9e902e486,0x7fc08518679b825e62e306ccc27d373eecd2a107,3.274834013637226,1500531787,4047301
0x7fc08518679b825e62e306ccc27d373eecd2a107,0x00e01a648ff41346cdeb873182383333d2184dd1,3.4480299366788,1500532795,4047353
0xec9529087af0d182064f8d782b465c44660c3e44,0x2cc84a4d87675570efaeee019912185d0c5c5a39,0.11600367575630613,1498565490,3937680
0x2cc84a4d87675570efaeee019912185d0c5c5a39,0x7f99e2d6d903f94f68856b7b0a042910b4a12148,0.11511280710050457,1498617878,3940695
0xec9529087af0d182064f8d782b465c44660c3e44,0x2cc84a4d87675570efaeee019912185d0c5c5a39,0.6982342196085024,1498741753,3947854
0x2cc84a4d87675570efaeee019912185d0c5c5a39,0x422adcf787e49dd93ce10a583655c212e00d42ce,0.10526051065749295,1500521516,4046754
0x2cc84a4d87675570efaeee019912185d0c5c5a39,0x00e01a648ff41346cdeb873182383333d2184dd1,0.6400590622285804,1500534020,4047420
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,1.8190017035655532,1488662232,3292524
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,3.2926232422870183,1488699376,3295127
0xbe2c434c49959ec0b6bb4885e63ff9977c009298,0xec50f0fde820335d7348303681cc2b80568864d9,2.886543327689324,1488699977,3295167
0xbe2c434c49959ec0b6bb4885e63ff9977c009298,0xb4bfe8ccb5945718c9ebd1b553c2d66e4706cd79,2.717340248009303,1488733637,3297554
0x151e201b90f8790568df0a2399d20521eaef4749,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,1.1629825050182248,1496549863,3817275
0xbe2c434c49959ec0b6bb4885e63ff9977c009298,0x038f79afcc9e67d78c5817119fbe4aaff8d50f9b,1.1600209167967532,1496603905,3820534
0x7071f121c038a98f8a7d485648a27fcd48891ba8,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,0.09531017980432487,1499187748,3973848
0xbe2c434c49959ec0b6bb4885e63ff9977c009298,0x49028b997bb6421b98131394963b03e4e7dd5241,0.0329511001396859,1499188254,3973878
0xdffd8040fc75dfb0849005e5aca6b7e5d2c02dfa,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,1.0645354733587928,1500514882,4046389
0xbe2c434c49959ec0b6bb4885e63ff9977c009298,0x00e01a648ff41346cdeb873182383333d2184dd1,1.091951937691158,1500534574,4047455
0xf5a1c03d2a8c4864cc396d1f1253cc804b93b8c2,0x94c9e001b879661be158e23e100549575942bcc5,0.6931471805599453,1498817536,3952247
0x6b4e6939418336f7a59ca59a14e82bcbe7e6f3fe,0x94c9e001b879661be158e23e100549575942bcc5,0.17022638758528078,1498819702,3952390
0x15467b2aa60beb437af5e48e6a35d6914ba0ab7f,0x94c9e001b879661be158e23e100549575942bcc5,0.6978953899507502,1498822976,3952554
0x94c9e001b879661be158e23e100549575942bcc5,0xb867cb709526099091585f0a4859b5b788d47532,1.1612740497928207,1498833831,3953200
0xf8e6b927cc30d844e244a6f2afddacccb1a5813a,0x94c9e001b879661be158e23e100549575942bcc5,0.9162907318741551,1499237374,3976700
0x94c9e001b879661be158e23e100549575942bcc5,0xc57f1148855e67763a694f7f2c0e68230adc686e,0.09531017980432487,1499237474,3976710
0x94c9e001b879661be158e23e100549575942bcc5,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0.09531017980432487,1499237674,3976725
0x94c9e001b879661be158e23e100549575942bcc5,0xd8fcf9de1cf44796180afd9775bbca985835bfd8,0.09531017980432487,1499237674,3976725
0x94c9e001b879661be158e23e100549575942bcc5,0x2d10086e377405c88c06218383dad3f6d87e2e47,0.09531017980432487,1499237674,3976725
0x94c9e001b879661be158e23e100549575942bcc5,0x3d9849a5f3773fabaa8e1fd88dffa3b8eba05654,0.09531017980432487,1499237674,3976725
0x94c9e001b879661be158e23e100549575942bcc5,0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,0.09531017980432487,1499237694,3976728
0x94c9e001b879661be158e23e100549575942bcc5,0xb638d6f5d674bd9980f3e2f67499c939e5a79382,0.09531017980432487,1499237730,3976731
0x94c9e001b879661be158e23e100549575942bcc5,0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0.09531017980432487,1499237746,3976733
0x94c9e001b879661be158e23e100549575942bcc5,0x2670d24bd671a808e4909d0ea61d19e4f66b0bb7,0.09531017980432487,1499237769,3976735
0x94c9e001b879661be158e23e100549575942bcc5,0xcdd1c19dcc3f473eaef6edb0a28e1e796d6e1767,0.09531017980432487,1499237803,3976737
0x94c9e001b879661be158e23e100549575942bcc5,0x5b67a30108e1a5f3d5a809d57e76cd16fdfde7a7,0.09531017980432487,1499237803,3976737
0x94c9e001b879661be158e23e100549575942bcc5,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,0.09531017980432487,1499237828,3976740
0x94c9e001b879661be158e23e100549575942bcc5,0xe27f3d11bf7cf42fc49b679d7705cacc670106a4,0.009950330853168083,1499238049,3976752
0x94c9e001b879661be158e23e100549575942bcc5,0x2cfa3726c8ec8fce5b24f27377912698bfba739e,0.09531017980432487,1499244991,3977156
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0x3362ea011734eeeec1c6181fb03930c7c550d06a,0.4054651081081644,1499710164,4004099
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,0.40518506890084555,1499710342,4004109
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0x3362ea011734eeeec1c6181fb03930c7c550d06a,3.295836866004329,1499717497,4004479
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,3.2958207815115323,1499717708,4004493
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0x3362ea011734eeeec1c6181fb03930c7c550d06a,2.833213344056216,1499718598,4004548
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,2.8331868953005284,1499718805,4004556
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,0x3362ea011734eeeec1c6181fb03930c7c550d06a,4.330733340286331,1499719562,4004592
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,4.330727813955272,1499719674,4004599
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,0x3362ea011734eeeec1c6181fb03930c7c550d06a,4.304065093204169,1499719936,4004613
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,4.304058700751378,1499720089,4004623
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0x3362ea011734eeeec1c6181fb03930c7c550d06a,0.6931471805599453,1499765400,4006987
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,0.6929371585068579,1499765545,4006997
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0x3362ea011734eeeec1c6181fb03930c7c550d06a,4.442651256490317,1499766103,4007026
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,4.442646315301638,1499766355,4007033
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0x3362ea011734eeeec1c6181fb03930c7c550d06a,4.574710978503383,1499771479,4007333
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,4.574706311883578,1499771669,4007341
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0x3362ea011734eeeec1c6181fb03930c7c550d06a,4.51085950651685,1499773473,4007424
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,4.510854066530998,1499773751,4007431
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,0x3362ea011734eeeec1c6181fb03930c7c550d06a,2.1972245773362196,1499833516,4010538
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0x8271b2e8cbe29396e9563229030c89679b9470db,2.19717790958063,1499833731,4010545
0x24f21c22f0e641e2371f04a7bb8d713f89f53550,0x22eb0b23e5ad7ef827aff13b2e40ed63e277844e,0.004987541511039074,1495297259,3738874
0x24f21c22f0e641e2371f04a7bb8d713f89f53550,0x22eb0b23e5ad7ef827aff13b2e40ed63e277844e,0.004987541511039074,1495302371,3739193
0x122c7f492c51c247e293b0f996fa63de61474959,0x22eb0b23e5ad7ef827aff13b2e40ed63e277844e,0.04879016416943201,1499452428,3989307
0x122c7f492c51c247e293b0f996fa63de61474959,0x22eb0b23e5ad7ef827aff13b2e40ed63e277844e,0.04879016416943201,1499452479,3989309
0x7c757c83fd76d88e51e9bc735c0e2693758bcd30,0x66817272d39da7fd4c552f430fc0b694e357c157,0.6930504457841404,1500216382,4030657
0xe0bf15a86389f38b7965f33d1ab7f6f356869e52,0x66817272d39da7fd4c552f430fc0b694e357c157,1.126349585078266,1500216455,4030662
0xdae0665f0cf81626625cc8b9c5ff800862fc7801,0x66817272d39da7fd4c552f430fc0b694e357c157,0.7745239210927541,1500238162,4031797
0x66817272d39da7fd4c552f430fc0b694e357c157,0x14963aafa18a50bb39a20ac5749a42e838f60c5c,0.09531017980432487,1500248250,4032372
0x14963aafa18a50bb39a20ac5749a42e838f60c5c,0x66817272d39da7fd4c552f430fc0b694e357c157,0.09237682080135838,1500248403,4032383
0x5531900432869c75170c70a90e5931692c77430c,0x66817272d39da7fd4c552f430fc0b694e357c157,0.21110307887618848,1500248581,4032393
0xa3d781e3365779b087a8b4da8cf1bad9748ece9f,0x66817272d39da7fd4c552f430fc0b694e357c157,0.15281034054517892,1500273422,4033656
0x00e0dc33d6ae7f73a4de8e5a914b23fa8f081633,0x66817272d39da7fd4c552f430fc0b694e357c157,4.394449154672439,1500273838,4033677
0x00e0dc33d6ae7f73a4de8e5a914b23fa8f081633,0x66817272d39da7fd4c552f430fc0b694e357c157,0.33038512902226286,1500273941,4033682
0x34ad17a45d9e9ce4480c83142777d43911e10e7a,0x66817272d39da7fd4c552f430fc0b694e357c157,2.2874960886876967,1500275240,4033763
0x7e82e80b8b51d898c7122c10069670a98acc31c7,0x66817272d39da7fd4c552f430fc0b694e357c157,0.2594147342614218,1500275240,4033763
0x66817272d39da7fd4c552f430fc0b694e357c157,0xa9d8909c2998d6d38060ccb40f691d9de9280d5c,0.019802627296179712,1500284369,4034241
0x2d777d5ff36ba9e76070b1f0790d0f6d08d437dd,0x66817272d39da7fd4c552f430fc0b694e357c157,0.11144469295740737,1500285693,4034317
0x66817272d39da7fd4c552f430fc0b694e357c157,0x36db23fd8e0fabb300ba95bfdf4a0f20b05eebfb,0.09531017980432487,1500286479,4034356
0x66817272d39da7fd4c552f430fc0b694e357c157,0xbd4b803eef779531f421c6d9c8d92a35f112926f,0.009950330853168083,1500288205,4034437
0x648006f87bc9401f2c7ae64f4b3f73f19272843d,0x66817272d39da7fd4c552f430fc0b694e357c157,1.6094379124341003,1500291690,4034617
0x66817272d39da7fd4c552f430fc0b694e357c157,0xb83814f8b0f1948aa663cf5540631a9a5c9e8fe3,0.6931471805599453,1500303833,4035211
0x66817272d39da7fd4c552f430fc0b694e357c157,0xb83814f8b0f1948aa663cf5540631a9a5c9e8fe3,4.584967478670572,1500304232,4035234
0x80e27819d9276460b8a8c56fab420d2e0411fbf0,0x66817272d39da7fd4c552f430fc0b694e357c157,2.2729353136072064,1500320318,4036079
0x6d92dae3fbdcc873a8e7915ca19d744b5f9ab2b0,0x66817272d39da7fd4c552f430fc0b694e357c157,0.8588572444826554,1500321623,4036151
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0.17575424748159862,1496596188,3820049
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0xd42433a8a0a1ceb73c8ff4e432463e2ee109039d,0.16551443847757338,1496599926,3820294
0x91337a300e0361bddb2e377dd4e88ccb7796663d,0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0.692647055518263,1497977162,3904068
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0x55d34b686aa8c04921397c5807db9ecedba00a4c,0.688134638736401,1498045321,3908016
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0x422adcf787e49dd93ce10a583655c212e00d42ce,0.688134638736401,1498047840,3908136
0x91337a300e0361bddb2e377dd4e88ccb7796663d,0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,1.1608356318482416,1498465731,3931954
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0x8be03e2809b385f7b651439d953e806f38bc5483,0.6931471805599453,1498466203,3931985
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0x57ccee9100daa272b962c48543460a8e3ac6f674,0.6931471805599453,1498834178,3953217
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,1.095273387402595,1499956034,4016967
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0x44ad644576eeebffcd9ad89728d2a6c415cf8fb5,1.1568811967920856,1499956432,4016994
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0x332cd6ae95878dda8fd2b5097b6fba676876315a,0.002162454209636409,1500033526,4020978
0xed2d26eed06ecfbfd796d1ec551d2a649a31e576,0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,0.019802627296179712,1500274557,4033724
0x7e3c95a55b7c1de2de28b6919f70f14e1df7d6ea,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.08031417789908321,1527745172,5706629
0xbccf7dfb275ff225559266437fea2ddf7804b0ba,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.04463928116203685,1527745207,5706633
0x389ba51c6a4a9bff9ffafb13538eed4ec93842c5,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.0867842684636907,1527745214,5706634
0x4e575141a24cf1df7c758bee6c0da1339b9c271e,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.06754067702947629,1527745270,5706637
0x95fb5afb14c1ef9ab7d179c5c300503fd66a5ee2,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.15428278751615418,1527745270,5706637
0xb2cc23280cfe22b4b37634c143d4271679bf7649,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.13658980515925082,1527745282,5706639
0xd8711dba2db856eebd7f01db3d877e4c53d6dee2,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.09271396163552123,1527745304,5706640
0x5266530b2f1816b20cb7c8dd478f25cc3d2da552,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.14001071142957142,1527745315,5706642
0x3a6eb4c52dd63726205eadce3ea494b558c40f7d,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.02403067772111861,1527745333,5706644
0xde59ff85f605d11016a8baee8edccc5c7653eba9,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.17037995610638876,1527745352,5706645
0x3586365bddb470075b305e853ff4ff2981bb8de1,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.06359951223876353,1527745381,5706647
0xc99526af66ee8b3f4a7c40ec4adc62e703063858,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.05922590760103341,1527745389,5706648
0x97c7be7c0bdefd1b5694b2666053e2f90b0ffdde,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.036923395569596944,1527745407,5706650
0xd2cc9027480f9630e291e91074b95343f886e043,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.1009946923049944,1527745424,5706651
0x8ad01f41aaa83cd4ff9a4935b0bd4d4d56a533d5,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.06187278371465526,1527745432,5706652
0x2cef21e091d1922d19efc08b3ee41f9c35651fbc,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.0915260070273383,1527745481,5706654
0x798da02179360d22a5df96223f63ca01e9a1e098,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.04761518735597475,1527745481,5706654
0x2f3c9cb4407b6bba5658d48e52494e62b0fcf270,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.0931705715651463,1527745481,5706654
0x9cb8a30ecf0fb46b3b283c36efd79907a606b1bc,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.08673871315355768,1527745500,5706656
0x4d461380c07cc4eda378eb970e514dad24f3aeb7,0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,0.06571376776463177,1527745516,5706658
0x48eaf48a1e3bc80221e0eedfbc2a6a9014fdca25,0xa976eaf7c86424e27f21d694ed77602cb8c3fac8,0.009950330853168083,1502931081,4167165
0x48eaf48a1e3bc80221e0eedfbc2a6a9014fdca25,0xa976eaf7c86424e27f21d694ed77602cb8c3fac8,0.006975613736425242,1502931303,4167171
0xa976eaf7c86424e27f21d694ed77602cb8c3fac8,0x6b5cde27f9375ea637cac59de6f2c5eaa22fbf85,0.004987541511039074,1503112411,4175881
0x6b5cde27f9375ea637cac59de6f2c5eaa22fbf85,0xa976eaf7c86424e27f21d694ed77602cb8c3fac8,0.003992021269537453,1503114226,4175964
0xa976eaf7c86424e27f21d694ed77602cb8c3fac8,0x9276db4d115a7ad0494ce9f61ac2e813fc66e549,0.007262053344234694,1503991481,4215562
0xc597a5d92f5dc1137d847db733cfe02c6d209f13,0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0.019802627296179712,1493494895,3622460
0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0x7ed58877581d07bb4238a8b4d341e54c609b73c2,0.01009122017497678,1493533558,3624928
0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0x7b26e1cd35435bf375c384449dd85c5b3169f209,0.0009995003330835331,1493628664,3631158
0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0x7b26e1cd35435bf375c384449dd85c5b3169f209,0.002995508979798479,1500296180,4034833
0x7b26e1cd35435bf375c384449dd85c5b3169f209,0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0.008959741371471904,1505244617,4266975
0x7b26e1cd35435bf375c384449dd85c5b3169f209,0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0.009790321022574936,1505247253,4267090
0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0x74702f877ecac57cddb52aca5a098eb2a54588bc,0.011928570865273802,1505250491,4267234
0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0x74702f877ecac57cddb52aca5a098eb2a54588bc,0.002496880198587199,1507173254,4337905
0x174f897762bd845703b80b05b604332be91788e4,0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0.00020705182174468348,1716114227,19903366
0x7b26e1cd35435bf375c384449dd85c5b3169f209,0x174f897762bd845703b80b05b604332be91788e4,0.001288365700372818,1501231189,4084811
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x174f897762bd845703b80b05b604332be91788e4,0.26740696710542416,1507088432,4335076
0x174f897762bd845703b80b05b604332be91788e4,0xfcba3669676b6398605ffa321fde355af94b5b43,0.26236426446749106,1507089726,4335110
0x174f897762bd845703b80b05b604332be91788e4,0x74702f877ecac57cddb52aca5a098eb2a54588bc,0.001998002662673056,1511009411,4575920
0x06427b2df2b3ff1c09adc93b2a6e4cc10dd8553b,0x174f897762bd845703b80b05b604332be91788e4,0.006082030151475587,1516051786,4914560
0x174f897762bd845703b80b05b604332be91788e4,0xb9bef5224c1542f6fe271df8886813c1d62c0153,0.009653257028138304,1710362843,19428607
0x174f897762bd845703b80b05b604332be91788e4,0x843fa308e2bcb391e2c7d3358a362adad1485ebb,0.00020705182174468348,1716114227,19903366
0x9fc485fbf6d32afd59a73449e19aa9f2cd5cce36,0x088469f63a9bd743efa6497983c4e12be56d33d1,0.26236426446749106,1499102148,3968847
0x088469f63a9bd743efa6497983c4e12be56d33d1,0x03c3c894b59aada30ea11771f32da87765b15715,0.26220271295721004,1545381361,6925664
0x9fc485fbf6d32afd59a73449e19aa9f2cd5cce36,0x9e9a74c217659d23abc514aebb7fdec53c3a27ce,0.4054651081081644,1499181016,3973439
0x9e9a74c217659d23abc514aebb7fdec53c3a27ce,0x6f0e00f717de9422958e07884fa58fa7d0b3eed7,0.40518506890084555,1499181171,3973451
0x9fc485fbf6d32afd59a73449e19aa9f2cd5cce36,0x65c739a6d3eaf1a55d5fb111fa7f1a93d6db5c91,0.18232155679395462,1499221214,3975810
0x65c739a6d3eaf1a55d5fb111fa7f1a93d6db5c91,0xb6c3e6a645f105efae04d3332d3af259868e8e83,0.18193648266242693,1499223126,3975913
0x158210172308b3c8bc1881e271836376f9bade24,0x5f882b4d2587f14e74a9a5b64b85eb86614f0927,2.672215748092994,1501322560,4089721
0x5f882b4d2587f14e74a9a5b64b85eb86614f0927,0xd9aad3bff6fce931df45e40731ef4857c0d847f6,2.6722128459328958,1501512113,4100047
0x97703164bcf27eb9abaf220bb76a94e280966a9d,0x94201e256351c423314a829f1563b7f738e10010,1.6094379124341003,1506419177,4312924
0x97703164bcf27eb9abaf220bb76a94e280966a9d,0x94201e256351c423314a829f1563b7f738e10010,0.6891469693728706,1506419290,4312931
0xca32bf5b5eb9f07a42ec918057e29fc17c69b8f0,0x94201e256351c423314a829f1563b7f738e10010,2.5649493574615367,1506444756,4313776
0xca32bf5b5eb9f07a42ec918057e29fc17c69b8f0,0x94201e256351c423314a829f1563b7f738e10010,0.3173170853814501,1506444762,4313777
0x41177b0094b9759a3b366fe7d4699fb97d82a58b,0x94201e256351c423314a829f1563b7f738e10010,0.7358037324663467,1506524369,4316445
0x94201e256351c423314a829f1563b7f738e10010,0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,2.3978952727983707,1506600058,4318949
0xa3f7e82e6d4f050f084b8adf0b157a107210cbb3,0x94201e256351c423314a829f1563b7f738e10010,0.012183596643830617,1506707385,4322510
0x94201e256351c423314a829f1563b7f738e10010,0x26b40d336345c292bedfd129d9b70e607932d8fb,0.12621846825526178,1506952477,4330580
0x94201e256351c423314a829f1563b7f738e10010,0x10a5ea42a468e6770806934d4e3a022091480807,1.791759469228055,1506955039,4330656
0x9aadc1b96bf986dd58cc836dc19164c28c946c82,0xfb11f704ca8282f9b1169410fb2ba11ae9feb7c3,0.6931471805599453,1496731253,3828203
0xfb11f704ca8282f9b1169410fb2ba11ae9feb7c3,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0.6928371324999126,1496733130,3828320
